Unix,Date,Symbol,Open,High,Low,Close,Volume XRP,Volume USDT,tradecount
1612915200000,2021-02-10,XRPUSDT,0.47637,0.54224,0.45,0.50429,2024774430.6,1012450835.781283,1219466
1613001600000,2021-02-11,XRPUSDT,0.50422,0.53545,0.49982,0.52806,961402272.2,498922643.591832,614509
1613088000000,2021-02-12,XRPUSDT,0.52824,0.61922,0.51871,0.609,1672053608.3,956721161.3716048,1006475
1613174400000,2021-02-13,XRPUSDT,0.609,0.64244,0.54306,0.63309,1595483419.3,966760308.901824,1033470
1613260800000,2021-02-14,XRPUSDT,0.63309,0.63981,0.56111,0.59211,1010016902.3,608849180.303591,692670
1613347200000,2021-02-15,XRPUSDT,0.59217,0.6043,0.50891,0.54976,1222510382.9,682566427.159418,821281
1613433600000,2021-02-16,XRPUSDT,0.54987,0.58005,0.48111,0.51995,1153641290.1,617505050.665783,765036
1613520000000,2021-02-17,XRPUSDT,0.5198,0.55751,0.49336,0.53467,908599648.5,483480822.98644495,600246
1613606400000,2021-02-18,XRPUSDT,0.5346,0.55995,0.51901,0.53204,761631484.1,410813120.460258,466525
1613692800000,2021-02-19,XRPUSDT,0.53217,0.58195,0.5131,0.56465,1130348604.3,621007938.394041,669596
1613779200000,2021-02-20,XRPUSDT,0.56478,0.58235,0.47231,0.51167,1247480282.2,679894672.341166,856977
1613865600000,2021-02-21,XRPUSDT,0.5115,0.55858,0.50311,0.54468,1017475385.1,542004027.4186751,640280
1613952000000,2021-02-22,XRPUSDT,0.54468,0.65155,0.51,0.56646,3572076523.4,2066191522.766014,1941274
1614038400000,2021-02-23,XRPUSDT,0.56637,0.57172,0.365,0.47579,2563543339.6,1207887539.425895,1340153
1614124800000,2021-02-24,XRPUSDT,0.4758,0.49999,0.4512,0.4686,984714285.4,471927159.81668895,487884
1614211200000,2021-02-25,XRPUSDT,0.46864,0.48233,0.4244,0.43601,709823716.2,329847166.287576,370667
1614297600000,2021-02-26,XRPUSDT,0.43599,0.45067,0.41111,0.42788,908467259.5,390947843.286356,448351
1614384000000,2021-02-27,XRPUSDT,0.42794,0.45945,0.42681,0.43589,612147484.8,270371729.780691,355828
1614470400000,2021-02-28,XRPUSDT,0.43586,0.43876,0.39268,0.41565,674797992.8,279171271.502784,345699
1614556800000,2021-03-01,XRPUSDT,0.4157,0.454,0.41207,0.44537,600649056.6,259430312.516534,335546
1614643200000,2021-03-02,XRPUSDT,0.44537,0.45532,0.42159,0.4357,645438020.0,282458415.457801,337346
1614729600000,2021-03-03,XRPUSDT,0.43572,0.46869,0.43011,0.44846,642007609.0,288542355.519115,379740
1614816000000,2021-03-04,XRPUSDT,0.44841,0.49449,0.43411,0.48096,1244989352.0,576276593.9112209,637627
1614902400000,2021-03-05,XRPUSDT,0.4812,0.48488,0.44575,0.45457,751282004.7,344230596.124093,410780
1614988800000,2021-03-06,XRPUSDT,0.45441,0.4765,0.44901,0.46285,365972027.5,168337881.577025,248640
1615075200000,2021-03-07,XRPUSDT,0.46292,0.4689,0.45641,0.46558,325973214.9,151093370.735674,224162
1615161600000,2021-03-08,XRPUSDT,0.46579,0.48987,0.45505,0.47412,680852595.9,321518987.206181,394530
1615248000000,2021-03-09,XRPUSDT,0.47413,0.48736,0.471,0.4849,495494329.0,237676409.039218,325327
1615334400000,2021-03-10,XRPUSDT,0.48481,0.4887,0.4545,0.46155,597205849.7,279457487.973426,366755
1615420800000,2021-03-11,XRPUSDT,0.4617,0.46427,0.44058,0.45187,535040848.2,242133628.161213,322925
1615507200000,2021-03-12,XRPUSDT,0.45187,0.46488,0.42205,0.43934,665250842.7,296752184.509377,351995
1615593600000,2021-03-13,XRPUSDT,0.43934,0.46646,0.43205,0.45787,547809975.2,246625018.869059,310625
1615680000000,2021-03-14,XRPUSDT,0.45786,0.46155,0.43857,0.43905,415693265.6,186867219.541913,226129
1615766400000,2021-03-15,XRPUSDT,0.439,0.44815,0.42268,0.43574,531041051.9,232012451.405,302316
1615852800000,2021-03-16,XRPUSDT,0.43566,0.52221,0.42723,0.46024,1446818353.8,683407174.157422,744088
1615939200000,2021-03-17,XRPUSDT,0.46037,0.48245,0.45317,0.4698,564997453.7,263902659.484528,357376
1616025600000,2021-03-18,XRPUSDT,0.46993,0.4905,0.46558,0.46893,555296456.6,263757843.889031,382664
1616112000000,2021-03-19,XRPUSDT,0.46899,0.47536,0.45848,0.46651,336947303.5,158130280.805004,247072
1616198400000,2021-03-20,XRPUSDT,0.4665,0.54999,0.46424,0.52613,1164006494.7,589598402.883497,767634
1616284800000,2021-03-21,XRPUSDT,0.52584,0.54691,0.49508,0.51651,879573341.3,452720932.865974,572056
1616371200000,2021-03-22,XRPUSDT,0.51661,0.6,0.50082,0.5441,1648699048.0,922895186.811096,1078272
1616457600000,2021-03-23,XRPUSDT,0.54403,0.59638,0.5378,0.5498,1094151403.3,620265578.732113,672499
1616544000000,2021-03-24,XRPUSDT,0.54945,0.56302,0.45212,0.48021,894167588.1,467418386.24338305,618867
1616630400000,2021-03-25,XRPUSDT,0.48022,0.5248,0.454,0.51058,914285330.6,451595543.22461104,494290
1616716800000,2021-03-26,XRPUSDT,0.51034,0.57689,0.50999,0.56357,737749968.5,403613462.350171,515668
1616803200000,2021-03-27,XRPUSDT,0.56348,0.57464,0.5342,0.54752,455498717.7,252238439.283737,324100
1616889600000,2021-03-28,XRPUSDT,0.54735,0.56075,0.53879,0.54552,341522011.5,187521498.074165,268005
1616976000000,2021-03-29,XRPUSDT,0.5455,0.57082,0.54317,0.56538,534252547.3,299295436.39772,370154
1617062400000,2021-03-30,XRPUSDT,0.56528,0.588,0.55903,0.5621,574769642.5,328603814.092404,423890
1617148800000,2021-03-31,XRPUSDT,0.56207,0.57682,0.52624,0.56982,666984204.3,368338400.03788304,524758
1617235200000,2021-04-01,XRPUSDT,0.5698,0.59555,0.54864,0.57087,710919375.0,403620335.99051106,524609
1617321600000,2021-04-02,XRPUSDT,0.57061,0.61,0.56522,0.60701,800475396.4,469092621.706064,574819
1617408000000,2021-04-03,XRPUSDT,0.60701,0.64262,0.573,0.57831,991064844.8,610941357.367848,742609
1617494400000,2021-04-04,XRPUSDT,0.57836,0.63599,0.56591,0.635,664457346.2,398033638.91737,490874
1617580800000,2021-04-05,XRPUSDT,0.63501,0.93999,0.6194,0.91584,3325470561.47,2594712865.0190587,2379045
1617667200000,2021-04-06,XRPUSDT,0.91584,1.119,0.7931,1.09663,4053245753.09,3956999209.745485,3381698
1617753600000,2021-04-07,XRPUSDT,1.09666,1.10882,0.856,0.91542,2128341583.9,2057878537.5770009,2112137
1617840000000,2021-04-08,XRPUSDT,0.91544,1.07294,0.90128,1.05599,1232242484.4,1202251447.193933,1204812
1617926400000,2021-04-09,XRPUSDT,1.05571,1.0849,0.9808,1.01721,964539570.1,990383345.956822,996403
1618012800000,2021-04-10,XRPUSDT,1.01754,1.399,1.00617,1.3728,2713439019.68,3353669231.6680913,3271415
1618099200000,2021-04-11,XRPUSDT,1.37215,1.5,1.305,1.35118,1972667902.4,2759553621.651804,2505282
1618185600000,2021-04-12,XRPUSDT,1.35118,1.475,1.31804,1.46843,1129501823.8,1551301546.996534,1444928
1618272000000,2021-04-13,XRPUSDT,1.4685,1.88888,1.41778,1.79611,2515240116.42,4232701999.743603,3544673
1618358400000,2021-04-14,XRPUSDT,1.79607,1.96689,1.56001,1.83468,2119704174.5,3790184503.519214,3246570
1618444800000,2021-04-15,XRPUSDT,1.83396,1.885,1.65243,1.75781,1124377879.6,1972494342.045326,1857832
1618531200000,2021-04-16,XRPUSDT,1.75781,1.81041,1.42,1.54805,1805450664.8,2928098753.87874,2775730
1618617600000,2021-04-17,XRPUSDT,1.54805,1.74163,1.52991,1.53896,1108826379.5,1795844763.135436,1726909
1618704000000,2021-04-18,XRPUSDT,1.53988,1.56505,1.16,1.40797,2048345301.6,2726554646.230822,2556310
1618790400000,2021-04-19,XRPUSDT,1.40797,1.5339,1.251,1.30945,1608073829.4,2226346359.837807,1996347
1618876800000,2021-04-20,XRPUSDT,1.30941,1.44796,1.18,1.38501,1522196293.5,1998260575.197018,1757479
1618963200000,2021-04-21,XRPUSDT,1.385,1.4645,1.27545,1.29097,1301403506.4,1787718096.8662062,1605075
1619049600000,2021-04-22,XRPUSDT,1.2911,1.41947,1.0859,1.15489,1771540957.6,2272197864.679995,1927528
1619136000000,2021-04-23,XRPUSDT,1.15489,1.19724,0.88601,1.17073,2651341963.5,2842229471.5272446,2328769
